"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"ICEV-G","Car",2043,"stock","HOP",2018,"vehicle",144200054
"PHEV20","Car",2043,"stock","HOP",2018,"vehicle",377750
"PHEV40","Car",2043,"stock","HOP",2018,"vehicle",864897
"BEV100","Light truck",2043,"stock","HOP",2018,"vehicle",68154
"BEV300","Light truck",2043,"stock","HOP",2018,"vehicle",60802
"CNG","Light truck",2043,"stock","HOP",2018,"vehicle",754162
"FCV","Light truck",2043,"stock","HOP",2018,"vehicle",21044
"FFV","Light truck",2043,"stock","HOP",2018,"vehicle",11222960
"HEV","Light truck",2043,"stock","HOP",2018,"vehicle",1262503
"ICEV-D","Light truck",2043,"stock","HOP",2018,"vehicle",1590126
"ICEV-G","Light truck",2043,"stock","HOP",2018,"vehicle",71428225
"PHEV20","Light truck",2043,"stock","HOP",2018,"vehicle",366773
"PHEV40","Light truck",2043,"stock","HOP",2018,"vehicle",89281
"BEV100","Car",2044,"stock","HOP",2018,"vehicle",583919
"BEV300","Car",2044,"stock","HOP",2018,"vehicle",481569
"CNG","Car",2044,"stock","HOP",2018,"vehicle",706947
"FCV","Car",2044,"stock","HOP",2018,"vehicle",33783
"FFV","Car",2044,"stock","HOP",2018,"vehicle",7014759
"HEV","Car",2044,"stock","HOP",2018,"vehicle",7915201
"ICEV-D","Car",2044,"stock","HOP",2018,"vehicle",221533
"ICEV-G","Car",2044,"stock","HOP",2018,"vehicle",144772193
"PHEV20","Car",2044,"stock","HOP",2018,"vehicle",378462
"PHEV40","Car",2044,"stock","HOP",2018,"vehicle",869920
"BEV100","Light truck",2044,"stock","HOP",2018,"vehicle",68513
"BEV300","Light truck",2044,"stock","HOP",2018,"vehicle",61136
"CNG","Light truck",2044,"stock","HOP",2018,"vehicle",757970
"FCV","Light truck",2044,"stock","HOP",2018,"vehicle",21161
"FFV","Light truck",2044,"stock","HOP",2018,"vehicle",11170068
"HEV","Light truck",2044,"stock","HOP",2018,"vehicle",1268387
"ICEV-D","Light truck",2044,"stock","HOP",2018,"vehicle",1597576
"ICEV-G","Light truck",2044,"stock","HOP",2018,"vehicle",71423723
"PHEV20","Light truck",2044,"stock","HOP",2018,"vehicle",368999
"PHEV40","Light truck",2044,"stock","HOP",2018,"vehicle",89775
"BEV100","Car",2045,"stock","HOP",2018,"vehicle",584606
"BEV300","Car",2045,"stock","HOP",2018,"vehicle",483900
"CNG","Car",2045,"stock","HOP",2018,"vehicle",711588
"FCV","Car",2045,"stock","HOP",2018,"vehicle",34017
"FFV","Car",2045,"stock","HOP",2018,"vehicle",7048529
"HEV","Car",2045,"stock","HOP",2018,"vehicle",7949874
"ICEV-D","Car",2045,"stock","HOP",2018,"vehicle",212677
"ICEV-G","Car",2045,"stock","HOP",2018,"vehicle",145419029
"PHEV20","Car",2045,"stock","HOP",2018,"vehicle",378808
"PHEV40","Car",2045,"stock","HOP",2018,"vehicle",875035
"BEV100","Light truck",2045,"stock","HOP",2018,"vehicle",68899
"BEV300","Light truck",2045,"stock","HOP",2018,"vehicle",61515
"CNG","Light truck",2045,"stock","HOP",2018,"vehicle",761513
"FCV","Light truck",2045,"stock","HOP",2018,"vehicle",21293
"FFV","Light truck",2045,"stock","HOP",2018,"vehicle",11130061
"HEV","Light truck",2045,"stock","HOP",2018,"vehicle",1275162
"ICEV-D","Light truck",2045,"stock","HOP",2018,"vehicle",1603482
"ICEV-G","Light truck",2045,"stock","HOP",2018,"vehicle",71515699
"PHEV20","Light truck",2045,"stock","HOP",2018,"vehicle",371484
"PHEV40","Light truck",2045,"stock","HOP",2018,"vehicle",90340
"BEV100","Car",2046,"stock","HOP",2018,"vehicle",585218
"BEV300","Car",2046,"stock","HOP",2018,"vehicle",485390
"CNG","Car",2046,"stock","HOP",2018,"vehicle",715598
"FCV","Car",2046,"stock","HOP",2018,"vehicle",34182
"FFV","Car",2046,"stock","HOP",2018,"vehicle",7082203
"HEV","Car",2046,"stock","HOP",2018,"vehicle",7987411
"ICEV-D","Car",2046,"stock","HOP",2018,"vehicle",206881
"ICEV-G","Car",2046,"stock","HOP",2018,"vehicle",146074056
"PHEV20","Car",2046,"stock","HOP",2018,"vehicle",379180
"PHEV40","Car",2046,"stock","HOP",2018,"vehicle",879408
"BEV100","Light truck",2046,"stock","HOP",2018,"vehicle",69189
"BEV300","Light truck",2046,"stock","HOP",2018,"vehicle",61705
"CNG","Light truck",2046,"stock","HOP",2018,"vehicle",765586
"FCV","Light truck",2046,"stock","HOP",2018,"vehicle",21394
"FFV","Light truck",2046,"stock","HOP",2018,"vehicle",11108978
"HEV","Light truck",2046,"stock","HOP",2018,"vehicle",1284802
"ICEV-D","Light truck",2046,"stock","HOP",2018,"vehicle",1614465
"ICEV-G","Light truck",2046,"stock","HOP",2018,"vehicle",71658751
"PHEV20","Light truck",2046,"stock","HOP",2018,"vehicle",374133
"PHEV40","Light truck",2046,"stock","HOP",2018,"vehicle",90639
"BEV100","Car",2047,"stock","HOP",2018,"vehicle",587919
"BEV300","Car",2047,"stock","HOP",2018,"vehicle",487916
"CNG","Car",2047,"stock","HOP",2018,"vehicle",719459
"FCV","Car",2047,"stock","HOP",2018,"vehicle",34349
"FFV","Car",2047,"stock","HOP",2018,"vehicle",7113289
"HEV","Car",2047,"stock","HOP",2018,"vehicle",8032068
"ICEV-D","Car",2047,"stock","HOP",2018,"vehicle",207902
"ICEV-G","Car",2047,"stock","HOP",2018,"vehicle",146749264
"PHEV20","Car",2047,"stock","HOP",2018,"vehicle",380334
"PHEV40","Car",2047,"stock","HOP",2018,"vehicle",884508
"BEV100","Light truck",2047,"stock","HOP",2018,"vehicle",69385
"BEV300","Light truck",2047,"stock","HOP",2018,"vehicle",61879
"CNG","Light truck",2047,"stock","HOP",2018,"vehicle",768643
"FCV","Light truck",2047,"stock","HOP",2018,"vehicle",21452
"FFV","Light truck",2047,"stock","HOP",2018,"vehicle",11137299
"HEV","Light truck",2047,"stock","HOP",2018,"vehicle",1291477
"ICEV-D","Light truck",2047,"stock","HOP",2018,"vehicle",1626077
"ICEV-G","Light truck",2047,"stock","HOP",2018,"vehicle",71831202
"PHEV20","Light truck",2047,"stock","HOP",2018,"vehicle",376010
"PHEV40","Light truck",2047,"stock","HOP",2018,"vehicle",90925
"BEV100","Car",2048,"stock","HOP",2018,"vehicle",590294
"BEV300","Car",2048,"stock","HOP",2018,"vehicle",489888
"CNG","Car",2048,"stock","HOP",2018,"vehicle",722370
"FCV","Car",2048,"stock","HOP",2018,"vehicle",34488
"FFV","Car",2048,"stock","HOP",2018,"vehicle",7142067
"HEV","Car",2048,"stock","HOP",2018,"vehicle",8064563
"ICEV-D","Car",2048,"stock","HOP",2018,"vehicle",208738
"ICEV-G","Car",2048,"stock","HOP",2018,"vehicle",147342976
"PHEV20","Car",2048,"stock","HOP",2018,"vehicle",381872
"PHEV40","Car",2048,"stock","HOP",2018,"vehicle",888086
"BEV100","Light truck",2048,"stock","HOP",2018,"vehicle",69558
"BEV300","Light truck",2048,"stock","HOP",2018,"vehicle",62032
"CNG","Light truck",2048,"stock","HOP",2018,"vehicle",770532
"FCV","Light truck",2048,"stock","HOP",2018,"vehicle",21502
"FFV","Light truck",2048,"stock","HOP",2018,"vehicle",11164705
"HEV","Light truck",2048,"stock","HOP",2018,"vehicle",1294656
"ICEV-D","Light truck",2048,"stock","HOP",2018,"vehicle",1630077
"ICEV-G","Light truck",2048,"stock","HOP",2018,"vehicle",72007964
"PHEV20","Light truck",2048,"stock","HOP",2018,"vehicle",376935
"PHEV40","Light truck",2048,"stock","HOP",2018,"vehicle",91147
"BEV100","Car",2049,"stock","HOP",2018,"vehicle",592514
"BEV300","Car",2049,"stock","HOP",2018,"vehicle",491732
"CNG","Car",2049,"stock","HOP",2018,"vehicle",725091
"FCV","Car",2049,"stock","HOP",2018,"vehicle",34618
"FFV","Car",2049,"stock","HOP",2018,"vehicle",7168935
"HEV","Car",2049,"stock","HOP",2018,"vehicle",8094899
"ICEV-D","Car",2049,"stock","HOP",2018,"vehicle",209522
"ICEV-G","Car",2049,"stock","HOP",2018,"vehicle",147897243
"PHEV20","Car",2049,"stock","HOP",2018,"vehicle",383304
"PHEV40","Car",2049,"stock","HOP",2018,"vehicle",891425
"BEV100","Light truck",2049,"stock","HOP",2018,"vehicle",69738
"BEV300","Light truck",2049,"stock","HOP",2018,"vehicle",62194
"CNG","Light truck",2049,"stock","HOP",2018,"vehicle",772538
"FCV","Light truck",2049,"stock","HOP",2018,"vehicle",21559
"FFV","Light truck",2049,"stock","HOP",2018,"vehicle",11193772
"HEV","Light truck",2049,"stock","HOP",2018,"vehicle",1298027
"ICEV-D","Light truck",2049,"stock","HOP",2018,"vehicle",1634323
"ICEV-G","Light truck",2049,"stock","HOP",2018,"vehicle",72195417
"PHEV20","Light truck",2049,"stock","HOP",2018,"vehicle",377916
"PHEV40","Light truck",2049,"stock","HOP",2018,"vehicle",91388
"BEV100","Car",2050,"stock","HOP",2018,"vehicle",594300
"BEV300","Car",2050,"stock","HOP",2018,"vehicle",493212
"CNG","Car",2050,"stock","HOP",2018,"vehicle",727269
"FCV","Car",2050,"stock","HOP",2018,"vehicle",34721
"FFV","Car",2050,"stock","HOP",2018,"vehicle",7190515
"HEV","Car",2050,"stock","HOP",2018,"vehicle",8119270
"ICEV-D","Car",2050,"stock","HOP",2018,"vehicle",210155
"ICEV-G","Car",2050,"stock","HOP",2018,"vehicle",148342517
"PHEV20","Car",2050,"stock","HOP",2018,"vehicle",384460
"PHEV40","Car",2050,"stock","HOP",2018,"vehicle",894110
"BEV100","Light truck",2050,"stock","HOP",2018,"vehicle",69891
"BEV300","Light truck",2050,"stock","HOP",2018,"vehicle",62331
"CNG","Light truck",2050,"stock","HOP",2018,"vehicle",774238
"FCV","Light truck",2050,"stock","HOP",2018,"vehicle",21605
"FFV","Light truck",2050,"stock","HOP",2018,"vehicle",11218399
"HEV","Light truck",2050,"stock","HOP",2018,"vehicle",1300883
"ICEV-D","Light truck",2050,"stock","HOP",2018,"vehicle",1637919
"ICEV-G","Light truck",2050,"stock","HOP",2018,"vehicle",72354244
"PHEV20","Light truck",2050,"stock","HOP",2018,"vehicle",378747
"PHEV40","Light truck",2050,"stock","HOP",2018,"vehicle",91586
