"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"FFV","Car",2045,"stock","REF",2018,"vehicle",3759573
"HEV","Car",2045,"stock","REF",2018,"vehicle",6010777
"ICEV-D","Car",2045,"stock","REF",2018,"vehicle",1878109
"ICEV-G","Car",2045,"stock","REF",2018,"vehicle",60354455
"PHEV20","Car",2045,"stock","REF",2018,"vehicle",685332
"PHEV40","Car",2045,"stock","REF",2018,"vehicle",794745
"BEV100","Light truck",2045,"stock","REF",2018,"vehicle",20920525
"BEV300","Light truck",2045,"stock","REF",2018,"vehicle",19411425
"CNG","Light truck",2045,"stock","REF",2018,"vehicle",567257
"FCV","Light truck",2045,"stock","REF",2018,"vehicle",299653
"FFV","Light truck",2045,"stock","REF",2018,"vehicle",10755539
"HEV","Light truck",2045,"stock","REF",2018,"vehicle",770795
"ICEV-D","Light truck",2045,"stock","REF",2018,"vehicle",1957330
"ICEV-G","Light truck",2045,"stock","REF",2018,"vehicle",57026167
"PHEV20","Light truck",2045,"stock","REF",2018,"vehicle",740036
"PHEV40","Light truck",2045,"stock","REF",2018,"vehicle",432853
"BEV100","Car",2046,"stock","REF",2018,"vehicle",6806703
"BEV300","Car",2046,"stock","REF",2018,"vehicle",85416143
"CNG","Car",2046,"stock","REF",2018,"vehicle",277060
"FCV","Car",2046,"stock","REF",2018,"vehicle",239935
"FFV","Car",2046,"stock","REF",2018,"vehicle",3668483
"HEV","Car",2046,"stock","REF",2018,"vehicle",5920163
"ICEV-D","Car",2046,"stock","REF",2018,"vehicle",1829334
"ICEV-G","Car",2046,"stock","REF",2018,"vehicle",58710541
"PHEV20","Car",2046,"stock","REF",2018,"vehicle",676155
"PHEV40","Car",2046,"stock","REF",2018,"vehicle",803095
"BEV100","Light truck",2046,"stock","REF",2018,"vehicle",21996153
"BEV300","Light truck",2046,"stock","REF",2018,"vehicle",20270839
"CNG","Light truck",2046,"stock","REF",2018,"vehicle",557400
"FCV","Light truck",2046,"stock","REF",2018,"vehicle",297399
"FFV","Light truck",2046,"stock","REF",2018,"vehicle",10445414
"HEV","Light truck",2046,"stock","REF",2018,"vehicle",766203
"ICEV-D","Light truck",2046,"stock","REF",2018,"vehicle",1928178
"ICEV-G","Light truck",2046,"stock","REF",2018,"vehicle",55783461
"PHEV20","Light truck",2046,"stock","REF",2018,"vehicle",736569
"PHEV40","Light truck",2046,"stock","REF",2018,"vehicle",429830
"BEV100","Car",2047,"stock","REF",2018,"vehicle",6920062
"BEV300","Car",2047,"stock","REF",2018,"vehicle",88270187
"CNG","Car",2047,"stock","REF",2018,"vehicle",272355
"FCV","Car",2047,"stock","REF",2018,"vehicle",237576
"FFV","Car",2047,"stock","REF",2018,"vehicle",3580836
"HEV","Car",2047,"stock","REF",2018,"vehicle",5845458
"ICEV-D","Car",2047,"stock","REF",2018,"vehicle",1785726
"ICEV-G","Car",2047,"stock","REF",2018,"vehicle",57250866
"PHEV20","Car",2047,"stock","REF",2018,"vehicle",668639
"PHEV40","Car",2047,"stock","REF",2018,"vehicle",812236
"BEV100","Light truck",2047,"stock","REF",2018,"vehicle",22983956
"BEV300","Light truck",2047,"stock","REF",2018,"vehicle",21032289
"CNG","Light truck",2047,"stock","REF",2018,"vehicle",547393
"FCV","Light truck",2047,"stock","REF",2018,"vehicle",295315
"FFV","Light truck",2047,"stock","REF",2018,"vehicle",10204807
"HEV","Light truck",2047,"stock","REF",2018,"vehicle",759219
"ICEV-D","Light truck",2047,"stock","REF",2018,"vehicle",1905863
"ICEV-G","Light truck",2047,"stock","REF",2018,"vehicle",54704899
"PHEV20","Light truck",2047,"stock","REF",2018,"vehicle",733195
"PHEV40","Light truck",2047,"stock","REF",2018,"vehicle",427366
"BEV100","Car",2048,"stock","REF",2018,"vehicle",7012999
"BEV300","Car",2048,"stock","REF",2018,"vehicle",90839509
"CNG","Car",2048,"stock","REF",2018,"vehicle",268062
"FCV","Car",2048,"stock","REF",2018,"vehicle",235588
"FFV","Car",2048,"stock","REF",2018,"vehicle",3496426
"HEV","Car",2048,"stock","REF",2018,"vehicle",5775182
"ICEV-D","Car",2048,"stock","REF",2018,"vehicle",1741845
"ICEV-G","Car",2048,"stock","REF",2018,"vehicle",55996791
"PHEV20","Car",2048,"stock","REF",2018,"vehicle",662601
"PHEV40","Car",2048,"stock","REF",2018,"vehicle",820736
"BEV100","Light truck",2048,"stock","REF",2018,"vehicle",23891459
"BEV300","Light truck",2048,"stock","REF",2018,"vehicle",21705750
"CNG","Light truck",2048,"stock","REF",2018,"vehicle",537267
"FCV","Light truck",2048,"stock","REF",2018,"vehicle",293776
"FFV","Light truck",2048,"stock","REF",2018,"vehicle",9951765
"HEV","Light truck",2048,"stock","REF",2018,"vehicle",753752
"ICEV-D","Light truck",2048,"stock","REF",2018,"vehicle",1887691
"ICEV-G","Light truck",2048,"stock","REF",2018,"vehicle",53784907
"PHEV20","Light truck",2048,"stock","REF",2018,"vehicle",731878
"PHEV40","Light truck",2048,"stock","REF",2018,"vehicle",425853
"BEV100","Car",2049,"stock","REF",2018,"vehicle",7091923
"BEV300","Car",2049,"stock","REF",2018,"vehicle",93215461
"CNG","Car",2049,"stock","REF",2018,"vehicle",264869
"FCV","Car",2049,"stock","REF",2018,"vehicle",233992
"FFV","Car",2049,"stock","REF",2018,"vehicle",3419014
"HEV","Car",2049,"stock","REF",2018,"vehicle",5714556
"ICEV-D","Car",2049,"stock","REF",2018,"vehicle",1699314
"ICEV-G","Car",2049,"stock","REF",2018,"vehicle",54939993
"PHEV20","Car",2049,"stock","REF",2018,"vehicle",657470
"PHEV40","Car",2049,"stock","REF",2018,"vehicle",830391
"BEV100","Light truck",2049,"stock","REF",2018,"vehicle",24750740
"BEV300","Light truck",2049,"stock","REF",2018,"vehicle",22318369
"CNG","Light truck",2049,"stock","REF",2018,"vehicle",529381
"FCV","Light truck",2049,"stock","REF",2018,"vehicle",292820
"FFV","Light truck",2049,"stock","REF",2018,"vehicle",9714127
"HEV","Light truck",2049,"stock","REF",2018,"vehicle",750800
"ICEV-D","Light truck",2049,"stock","REF",2018,"vehicle",1876177
"ICEV-G","Light truck",2049,"stock","REF",2018,"vehicle",53016590
"PHEV20","Light truck",2049,"stock","REF",2018,"vehicle",731616
"PHEV40","Light truck",2049,"stock","REF",2018,"vehicle",424993
"BEV100","Car",2050,"stock","REF",2018,"vehicle",7160308
"BEV300","Car",2050,"stock","REF",2018,"vehicle",95401791
"CNG","Car",2050,"stock","REF",2018,"vehicle",262383
"FCV","Car",2050,"stock","REF",2018,"vehicle",232829
"FFV","Car",2050,"stock","REF",2018,"vehicle",3349695
"HEV","Car",2050,"stock","REF",2018,"vehicle",5664516
"ICEV-D","Car",2050,"stock","REF",2018,"vehicle",1656862
"ICEV-G","Car",2050,"stock","REF",2018,"vehicle",54065104
"PHEV20","Car",2050,"stock","REF",2018,"vehicle",653500
"PHEV40","Car",2050,"stock","REF",2018,"vehicle",840330
"BEV100","Light truck",2050,"stock","REF",2018,"vehicle",25556646
"BEV300","Light truck",2050,"stock","REF",2018,"vehicle",22868699
"CNG","Light truck",2050,"stock","REF",2018,"vehicle",522756
"FCV","Light truck",2050,"stock","REF",2018,"vehicle",292273
"FFV","Light truck",2050,"stock","REF",2018,"vehicle",9500148
"HEV","Light truck",2050,"stock","REF",2018,"vehicle",749259
"ICEV-D","Light truck",2050,"stock","REF",2018,"vehicle",1866361
"ICEV-G","Light truck",2050,"stock","REF",2018,"vehicle",52393145
"PHEV20","Light truck",2050,"stock","REF",2018,"vehicle",733019
"PHEV40","Light truck",2050,"stock","REF",2018,"vehicle",425226
