"Scenario","Size","Technology","Subcomponent","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"Aluminum Maximum","Car","PHEV20","Body",0,-7.8902842168439,-15.7359792896841,-23.5388357657077,-31.2978878653743,-39.0122022833036,-46.6814119650777,-54.3064097159935,-61.8875999572505,-69.4249104166345,-76.9188302143878,-84.369099184439,-91.7761838028824,-99.1409057860182,-106.462622457291,-113.740236137382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV20","Chassis",0,-1.92911974879007,-3.86154214861403,-5.79952226192768,-7.74456989232016,-9.69855336663346,-11.6640106653654,-13.6445781870694,-15.644584505113,-17.6694454208438,-19.7267289296969,-21.8268784516863,-23.986288284706,-26.2331589060691,-28.6251492188964,-31.344586976368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV20","Engine",0,-1.10611283095741,-2.2140472464346,-3.32508997803092,-4.43985730310231,-5.55912173325117,-6.68401144805711,-7.81627908533702,-8.95789880283533,-10.1112247436056,-11.2795557988614,-12.467234656546,-13.6810472370498,-14.9324164202928,-16.2438200956657,-17.6845039546464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV20","Exterior",0,-0.0088441255367826,-0.0176515877511463,-0.0264243969932849,-0.035162356080825,-0.0438653192096226,-0.0525336010917812,-0.0611684783552562,-0.0697708415275784,-0.0783412231149825,-0.0868805594389812,-0.0953892478768523,-0.103868193448392,-0.112318528825718,-0.120740395501429,-0.129133657275119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV20","Interior",0,-1.16904446308308,-2.33554791465684,-3.4996726380802,-4.66142782464064,-5.82082603235753,-6.97791038694405,-8.13278686369551,-9.2855342608114,-10.4362067615135,-11.5848835760977,-12.7316082001041,-13.8764554383807,-15.0195130405303,-16.1608057871626,-17.3003410003065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV20","Weld blanks and fasteners - G",0,-0.80074004353429,-1.60148008706858,-2.40222013060287,-3.20296017413716,-4.00370021767145,-4.80444026120574,-5.60518030474003,-6.40592034827432,-7.20666039180862,-8.00740043534291,-8.8081404788772,-9.60888052241149,-10.4096205659458,-11.2103606094801,-12.0111006530144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Body",0,-7.90910155545924,-15.7575165201588,-23.5463779030653,-31.276509364586,-38.9452375938098,-46.5530877927527,-54.1048581304235,-61.602931640914,-69.0479388503672,-76.4408016280269,-83.7807031840398,-91.0691969228921,-98.3098495779702,-105.502356404585,-112.645802046132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Chassis",0,-1.93372045752824,-3.86471481197606,-5.79494415815441,-7.7265139243525,-9.66054416326256,-11.5997842406776,-13.5491989692163,-15.5137051370313,-17.4987877260594,-19.5119165460928,-21.5629400544514,-23.6681043741882,-25.8557957525928,-28.1820070743667,-30.8235717546918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Engine",0,-1.20777973106718,-2.41357987789823,-3.61854087204125,-4.82383332709847,-6.02974068492384,-7.23768795337449,-8.45064117911804,-9.67124414823766,-10.9021721870398,-12.147011946288,-13.4101570384959,-14.6990589686482,-16.0265887231036,-17.4166101496226,-18.9424232360666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Exterior",0,-0.00886521766735626,-0.0176805359232475,-0.026447680131227,-0.0351680996278816,-0.0438404865734299,-0.0524660641113073,-0.0610492701366638,-0.0695926221838548,-0.0780972970922704,-0.0865646635670458,-0.094994845191593,-0.103389620105681,-0.111752084879278,-0.120082678026677,-0.12838145042101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Interior",0,-1.17183248755896,-2.34020649025541,-3.50527342280645,-4.66716321551746,-5.82581778059247,-6.98134913522122,-8.13407982762794,-9.28420077351365,-10.4318124758881,-11.5770260110476,-12.7198712017135,-13.8604818270952,-14.9990717723808,-16.1356863970094,-17.2703464940676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","PHEV40","Weld blanks and fasteners - G",0,-0.802649708145594,-1.6052994162912,-2.4079491244368,-3.2105988325824,-4.013248540728,-4.81589824887359,-5.6185479570192,-6.4211976651648,-7.2238473733104,-8.02649708145599,-8.82914678960159,-9.6317964977472,-10.4344462058928,-11.2370959140384,-12.039745622184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FCV","Body",0,-8.59594100544552,-17.1557806573767,-25.6790231915957,-34.1651516074645,-42.6136254874166,-51.0238783275531,-59.3953141910508,-67.7273033905656,-76.0191767196718,-84.2702174045837,-92.479649242668,-100.646617825835,-108.770157774364,-116.849126811513,-124.882038303965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FCV","Chassis",0,-2.10164793780683,-4.21160340878254,-6.33146706623108,-8.46313785385405,-10.6088996328204,-12.7715440253488,-14.9545502918184,-17.1623591090109,-19.4008095963783,-21.6778801950959,-24.0050473389101,-26.4000595126004,-28.8935622858447,-31.5495109801685,-34.5704992088099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FCV","Exterior",0,-0.0096350878206195,-0.0192404913852826,-0.0288162908312728,-0.0383625627992004,-0.0478793795845078,-0.0573668080301033,-0.0668249080505916,-0.0762537306152637,-0.0856533149052368,-0.0950236841487779,-0.104364839210895,-0.113676748056093,-0.122959326769617,-0.132212400384311,-0.141435601386789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FCV","Interior",0,-1.27359635739771,-2.54513283913477,-3.81463213080676,-5.08211635479896,-6.34760702479952,-7.61112498453053,-8.87269032406118,-10.1323222632218,-11.3900389848127,-12.6458573874383,-13.8997927016591,-15.1518578546738,-16.4020623198543,-17.6504097318393,-18.8968916851634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Car","FCV","Weld blanks and fasteners - G",0,-0.872353135293253,-1.74470627058651,-2.61705940587976,-3.48941254117302,-4.36176567646627,-5.23411881175952,-6.10647194705277,-6.97882508234603,-7.85117821763928,-8.72353135293253,-9.59588448822578,-10.468237623519,-11.3405907588123,-12.2129438941055,-13.0852970293988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Body",0,-9.77612438264464,-19.5088104910636,-29.1974856109047,-38.841552180433,-48.4403852229159,-57.99332920114,-67.4996940712078,-76.9587501877564,-86.3697214922657,-95.7317760029641,-105.044011789988,-114.305434761407,-123.514919879515,-132.671133097976,-141.772333021106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Chassis",0,-2.39019458550405,-4.78893870264881,-7.19803977382122,-9.61964170771552,-12.0563226900845,-14.5112338758603,-16.9883024989623,-19.4925410514047,-22.030540883738,-24.6113091034048,-27.2478035370906,-29.9600671558887,-32.7827147696966,-35.7880038217486,-39.2048958373172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Engine",0,-1.62234988488851,-3.24931875114515,-4.8818426503031,-6.52102102092817,-8.16816268358545,-9.82485068540083,-11.4930366749076,-13.175183631883,-14.8744921812654,-16.5952815364537,-18.3436827921458,-20.1290428074991,-21.967246660403,-23.8908508721754,-26.0007603873815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Exterior",0,-0.010957941301875,-0.0218801655814005,-0.0327667885182521,-0.043617921510851,-0.0544336706707398,-0.0652141355103808,-0.075959407194766,-0.0866695661522243,-0.0973446787071239,-0.107984792147207,-0.118589927130955,-0.129160065206662,-0.139695126331667,-0.150194922468472,-0.160659037353717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Interior",0,-1.44845531109573,-2.89442794590497,-4.33794250206284,-5.77902301282916,-7.21769288785219,-8.65397483485344,-10.0878907541577,-11.5194615933195,-12.9487071407985,-14.3756457220014,-15.8002937292421,-17.2226648461114,-18.6427686458663,-20.0606076900569,-21.4761699917279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-G","Weld blanks and fasteners - G",0,-0.992123230116903,-1.98424646023381,-2.97636969035071,-3.96849292046761,-4.96061615058451,-5.95273938070141,-6.94486261081831,-7.93698584093521,-8.92910907105212,-9.92123230116901,-10.9133555312859,-11.9054787614028,-12.8976019915197,-13.8897252216366,-14.8818484517535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV100","Body",0,-9.44592982923325,-18.7699850749873,-27.979719087318,-37.0814107851663,-46.0786500697347,-54.979232597325,-63.788057904007,-72.5073428083853,-81.1358229850321,-89.6829499425597,-98.1436660599726,-106.532313040828,-114.849951844482,-123.097399561219,-131.274946559085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV100","Chassis",0,-2.30946430806119,-4.5970258869441,-6.86716619341394,-9.12417612187983,-11.3717054593087,-13.6154782961929,-15.8608124846562,-18.1129487377152,-20.3771350833423,-22.664794763704,-24.9851477407957,-27.3611266833217,-29.8231330949774,-32.4339407256638,-35.3912551421951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV100","Exterior",0,-0.01058783016245,-0.0210754492253429,-0.0314705916241778,-0.0417797770553392,-0.0520072548028594,-0.0621604127092041,-0.0722442428364332,-0.0822616157551934,-0.0922128060498011,-0.102105789531684,-0.111938102695774,-0.121720778835922,-0.131455498617221,-0.141143753228917,-0.150786670706765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV100","Interior",0,-1.39953285104266,-2.79210304998261,-4.17829393723497,-5.55859772311189,-6.93334553760104,-8.3030759631562,-9.6681595508594,-11.0288205926749,-12.3851088517633,-13.737578765612,-15.0860970970151,-16.4314054709902,-17.7736345823907,-19.1129012938803,-20.4492979195864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV100","Weld blanks and fasteners - G",0,-0.958613663945755,-1.91722732789151,-2.87584099183727,-3.83445465578303,-4.79306831972879,-5.75168198367454,-6.7102956476203,-7.66890931156605,-8.62752297551182,-9.58613663945757,-10.5447503034033,-11.5033639673491,-12.4619776312948,-13.4205912952406,-14.3792049591864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV300","Body",0,-9.46286984426115,-18.5873420357972,-27.3870547672966,-35.8930142439065,-44.1471739080407,-52.1694518670351,-59.9586656133642,-67.5497340132007,-74.9672142614109,-82.2158664670027,-89.3193511413696,-96.2965239530452,-103.153555860716,-109.895604214527,-116.52689154722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV300","Chassis",0,-2.31360602420688,-4.52361525809727,-6.63593182773178,-8.66311119042899,-10.6220882850738,-12.5218906852097,-14.3639719399358,-16.1639957862342,-17.9347575715348,-19.6829243027067,-21.4247880043321,-23.1792137016854,-24.9688409023299,-26.8383118392773,-28.9255068275063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV300","Exterior",0,-0.0106068180233834,-0.020935389345162,-0.0310012564379178,-0.0408334175132126,-0.0504686087074546,-0.0599255049532985,-0.0692063079817018,-0.07834004682163,-0.0873472667050876,-0.0962336930616701,-0.105018195166146,-0.113715701016027,-0.122332068037508,-0.130872318124972,-0.139340729362686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV300","Interior",0,-1.40204272650834,-2.78475247538518,-4.14934134201937,-5.49792820433717,-6.83312899034755,-8.15630411934811,-9.46769229494856,-10.7693119504784,-12.0625924387454,-13.3479726105645,-14.6267381989747,-15.8999017543264,-17.1678809583936,-18.4310343573832,-19.6896684226839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","BEV300","Weld blanks and fasteners - G",0,-0.960332809669552,-1.9206656193391,-2.88099842900866,-3.84133123867822,-4.80166404834777,-5.76199685801732,-6.72232966768687,-7.68266247735642,-8.64299528702598,-9.60332809669553,-10.5636609063651,-11.5239937160346,-12.4843265257042,-13.4446593353737,-14.4049921450433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Body",0,-9.79700233358824,-19.550444475478,-29.259752237155,-38.9243265218776,-48.5435407512297,-58.1167377125527,-67.6432256039243,-77.1222729280819,-86.5531016657412,-95.9348777447094,-105.266696984557,-114.547562834571,-123.776347506382,-132.951713743031,-142.071916051422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Chassis",0,-2.39529909966001,-4.79915498512844,-7.21337872593534,-9.64011856234509,-12.0819578959619,-14.5420542655082,-17.024342872358,-19.533846392953,-22.0771695910854,-24.6633379331338,-27.3053357017588,-30.023246861078,-32.8517571449769,-35.8632723251918,-39.2872248431596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Engine",0,-1.62581458521188,-3.25623991489698,-4.89221371185377,-6.53483738967097,-8.18542213499452,-9.84555387549966,-11.5171878348289,-13.2027915355122,-14.9055715470191,-16.6298551617019,-18.3817850244129,-20.1707257294431,-22.0125927134677,-23.9400051670643,-26.0540636654081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Exterior",0,-0.0109813431482522,-0.0219268690277801,-0.0328366937507525,-0.0437109291395714,-0.0545496817191591,-0.0653530514020062,-0.0761211297361015,-0.0868539975106657,-0.0975517213817483,-0.10821434892906,-0.118841901047155,-0.129434359437873,-0.139991644081427,-0.150513566733046,-0.160999710433614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Interior",0,-1.45154864110518,-2.90060757282544,-4.34720140631313,-5.79135418887688,-7.23308934454471,-8.67242959550012,-10.1093968562958,-11.5440120880623,-12.9762950916111,-14.4062642026565,-15.8339358205312,-17.2593236305341,-18.6824371987003,-20.1032790629899,-21.52183717725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","FFV","Weld blanks and fasteners - G",0,-0.994242014546963,-1.98848402909393,-2.98272604364088,-3.97696805818784,-4.97121007273481,-5.96545208728176,-6.95969410182872,-7.95393611637568,-8.94817813092264,-9.9424201454696,-10.9366621600166,-11.9309041745635,-12.9251461891105,-13.9193882036575,-14.9136302182044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Body",0,-11.6633186827022,-23.2721212302813,-34.8257024346041,-46.3233267477164,-57.7642251872966,-69.1475915507931,-80.4725776721363,-91.7382873056679,-102.94376795866,-114.08799950038,-125.169877378523,-136.188186054349,-147.141552645354,-158.028353643461,-168.846477920188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Chassis",0,-2.85160049864885,-5.71238452882437,-8.58448923760761,-11.4704500720932,-14.3733166208813,-17.2968169264547,-20.2455981438992,-23.2255929220728,-26.2446043969206,-29.3132981659351,-32.4470218966499,-35.6695214542278,-39.021818087648,-42.5895674365096,-46.6442682722629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Engine",0,-1.93553017347972,-3.87482889418095,-5.81898288081254,-7.7692694804075,-9.72721049951929,-11.6946481277645,-13.6738554822222,-15.6677038594368,-17.6799280386378,-19.7155730322469,-21.7818074665314,-23.8895712874507,-26.0574767866109,-28.3237111131561,-30.8067602352277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Exterior",0,-0.0130732748999236,-0.0261017240315198,-0.0390855035469997,-0.0520247645355312,-0.0649196518271538,-0.0777703024312473,-0.0905768434547127,-0.103339389255837,-0.116058037430918,-0.128732862932623,-0.14136390901291,-0.153951172328917,-0.166494576105833,-0.178993914721488,-0.191448710079783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Interior",0,-1.72806679106429,-3.45301157056241,-5.17485995066994,-6.89363701456051,-8.60936724003284,-10.3220743996835,-12.0317814276681,-13.7385102373345,-15.4422814637825,-17.1431140861409,-18.8410248452108,-20.5360272845827,-22.2281300205216,-23.9173331643367,-25.6036190355028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","ICEV-D","Weld blanks and fasteners - G",0,-1.18364384007917,-2.36728768015834,-3.55093152023751,-4.73457536031668,-5.91821920039587,-7.10186304047504,-8.28550688055422,-9.46915072063339,-10.6527945607126,-11.8364384007917,-13.0200822408709,-14.2037260809501,-15.3873699210293,-16.5710137611084,-17.7546576011876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Body",0,-9.79700233358824,-19.550444475478,-29.259752237155,-38.9243265218776,-48.5435407512297,-58.1167377125527,-67.6432256039243,-77.1222729280819,-86.5531016657412,-95.9348777447094,-105.266696984557,-114.547562834571,-123.776347506382,-132.951713743031,-142.071916051422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Chassis",0,-2.39529909966001,-4.79915498512844,-7.21337872593534,-9.64011856234509,-12.0819578959619,-14.5420542655082,-17.024342872358,-19.533846392953,-22.0771695910854,-24.6633379331338,-27.3053357017588,-30.023246861078,-32.8517571449769,-35.8632723251918,-39.2872248431596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Engine",0,-1.62581458521188,-3.25623991489698,-4.89221371185377,-6.53483738967097,-8.18542213499452,-9.84555387549966,-11.5171878348289,-13.2027915355122,-14.9055715470191,-16.6298551617019,-18.3817850244129,-20.1707257294431,-22.0125927134677,-23.9400051670643,-26.0540636654081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Exterior",0,-0.0109813431482522,-0.0219268690277801,-0.0328366937507525,-0.0437109291395714,-0.0545496817191591,-0.0653530514020062,-0.0761211297361015,-0.0868539975106657,-0.0975517213817483,-0.10821434892906,-0.118841901047155,-0.129434359437873,-0.139991644081427,-0.150513566733046,-0.160999710433614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Interior",0,-1.45154864110518,-2.90060757282544,-4.34720140631313,-5.79135418887688,-7.23308934454471,-8.67242959550012,-10.1093968562958,-11.5440120880623,-12.9762950916111,-14.4062642026565,-15.8339358205312,-17.2593236305341,-18.6824371987003,-20.1032790629899,-21.52183717725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","CNG","Weld blanks and fasteners - G",0,-0.994242014546963,-1.98848402909393,-2.98272604364088,-3.97696805818784,-4.97121007273481,-5.96545208728176,-6.95969410182872,-7.95393611637568,-8.94817813092264,-9.9424201454696,-10.9366621600166,-11.9309041745635,-12.9251461891105,-13.9193882036575,-14.9136302182044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Body",0,-9.11655512558298,-18.1923638581313,-27.226887573351,-36.2195642493988,-45.1698060335435,-54.0769962585388,-62.9404856961347,-71.7595877158735,-80.5335718069311,-89.2616545264924,-97.9429861414826,-106.576629457385,-115.161522836854,-123.696405737167,-132.179629471297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Chassis",0,-2.22893447819689,-4.46575153286244,-6.71213396067651,-8.97007798953905,-11.2419843775486,-13.5307876172655,-15.840145155113,-18.1747254328346,-20.5406677530299,-22.9463619995233,-25.403878766065,-27.9318897873003,-30.5626436943279,-33.3634629410483,-36.5476864238136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Engine",0,-1.19270648117535,-2.38995907283521,-3.59247101299761,-4.80107888873616,-6.01677721505874,-7.24076715764681,-8.47452740474276,-9.71992129292275,-10.9793665741977,-12.2561210217769,-13.5548019337057,-14.8824375339914,-16.2509538917843,-17.6847557023142,-19.2593650627402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Exterior",0,-0.0102186379828382,-0.0204037723365218,-0.0305555104385746,-0.0406739556163558,-0.050759206187962,-0.0608113542105286,-0.0708304838122515,-0.080816668912874,-0.0907699700107472,-0.100690429476003,-0.11057806430528,-0.120432854211515,-0.130254720170988,-0.140043480140832,-0.149798734324612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Interior",0,-1.3507318620035,-2.69913696251891,-4.04524029217828,-5.38906624634407,-6.73063857119638,-8.06998029182714,-9.40711361474533,-10.7420597927979,-12.0748389327017,-13.4054697106648,-14.7339689316719,-16.060350801109,-17.3846256070926,-18.7067969907649,-20.0268548516542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","HEV","Weld blanks and fasteners - G",0,-0.925187299661317,-1.85037459932264,-2.77556189898397,-3.70074919864528,-4.62593649830661,-5.55112379796793,-6.47631109762924,-7.40149839729057,-8.32668569695188,-9.25187299661321,-10.1770602962745,-11.1022475959358,-12.0274348955972,-12.9526221952585,-13.8778094949198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Body",0,-9.46532461894321,-18.8701442226305,-28.2127582997618,-37.4956598899456,-46.7201672649657,-55.8850591855895,-64.9892317947398,-74.0345571063218,-83.0242923259793,-91.9588595884632,-100.83304907242,-109.649404526677,-118.411722188612,-127.119239413829,-135.770662867485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Chassis",0,-2.31420619958561,-4.62972612725815,-6.94780263005151,-9.27157155222665,-11.604147734867,-13.9482355231339,-16.3073080310334,-18.6869867695052,-21.0949368398794,-23.5400546644489,-26.0327597738032,-28.5931425183106,-31.2556330863947,-34.0883869460424,-37.306991359208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Engine",0,-1.2003231797631,-2.40006571942592,-3.59957199245309,-4.80045990254951,-6.00418580849495,-7.21171534175556,-8.42431333090667,-9.64443234291949,-10.875458292237,-12.1208370351892,-13.3837726973234,-14.6719334624536,-15.9981395686345,-17.386063101929,-18.9086998205545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Exterior",0,-0.0106095695510646,-0.0211693889907139,-0.0316788891728663,-0.042140882928166,-0.0525571979297652,-0.0629276743243139,-0.0732522738388539,-0.0835331966775925,-0.0937736029237257,-0.10397453745643,-0.114133079865574,-0.124251789563317,-0.134334004087378,-0.144379941760661,-0.154389497392806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Interior",0,-1.40240643213303,-2.80135614423307,-4.19683439646334,-5.58905844089153,-6.97817556483392,-8.36419684697998,-9.74714145775437,-11.127177461013,-12.5045341370818,-13.8792987482028,-15.2512988240264,-16.6207192358503,-17.9877924219129,-19.3525484492164,-20.7149965037231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV20","Weld blanks and fasteners - G",0,-0.960581930782531,-1.92116386156506,-2.88174579234759,-3.84232772313012,-4.80290965391265,-5.76349158469518,-6.72407351547771,-7.68465544626024,-8.64523737704277,-9.6058193078253,-10.5664012386078,-11.5269831693904,-12.4875651001729,-13.4481470309554,-14.4087289617379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV40","Body",0,-9.48677033887361,-18.8738160543649,-28.1643170126562,-37.3607295806154,-46.4582459380077,-55.4586391239678,-64.3723534067242,-73.2048446596315,-81.9579757471392,-90.6342275621955,-99.2325567682696,-107.756959372744,-116.215410576535,-124.608131001944,-132.934383081499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV40","Chassis",0,-2.31944952931974,-4.62546214201063,-6.92096805477371,-9.20891850444974,-11.4898985385675,-13.7674342625296,-16.0490093133206,-18.3412261406128,-20.6507362746207,-22.9865651417221,-25.3598509065416,-27.7899453183043,-30.3108182163755,-32.9867680639358,-36.0204618665952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV40","Engine",0,-1.32469250987313,-2.63927435842609,-3.94544434785607,-5.24482010662237,-6.53715460110686,-7.82420468312662,-9.11039698537701,-10.3991908231785,-11.6936194461039,-12.9977287608011,-14.31593878703,-15.6565894018327,-17.0339831139047,-18.4727855136321,-20.0484745326935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV40","Exterior",0,-0.0106336078029301,-0.0211852172607223,-0.0316587297910118,-0.0420573869022434,-0.0523786826578743,-0.0626252999440382,-0.0728064264078441,-0.0829272688469089,-0.0929902699804543,-0.102998265332268,-0.112951550077824,-0.122853918485696,-0.132711745698977,-0.142526060382401,-0.152297264145915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aluminum Maximum","Light truck","PHEV40","Interior",0,-1.40558388423139,-2.80547022487062,-4.19996856203517,-5.58933913296445,-6.97344782552329,-8.35251311048651,-9.72718680297294,-11.0978466533109,-12.4646825064422,-13.8279074641681,-15.1875661733085,-16.5439292611692,-17.8974295584639,-19.2481527095258,-20.5961435016016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
